"REF_DATE","GEO","DGUID","Labour force characteristics","Educational attainment","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-01","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.0","","","","1"
"2015-02","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.2","","","","1"
"2015-03","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.1","","","","1"
"2015-04","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.5","","","","1"
"2015-05","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.4","","","","1"
"2015-06","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.3","","","","1"
"2015-07","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.5","","","","1"
"2015-08","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.6","","","","1"
"2015-09","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.3","","","","1"
"2015-10","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.2","","","","1"
"2015-11","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.4","","","","1"
"2015-12","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.7","","","","1"
"2016-01","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.4","","","","1"
"2016-02","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.7","","","","1"
"2016-03","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.5","","","","1"
"2016-04","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.9","","","","1"
"2016-05","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.0","","","","1"
"2016-06","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.4","","","","1"
"2016-07","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.7","","","","1"
"2016-08","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.8","","","","1"
"2016-09","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.7","","","","1"
"2016-10","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.6","","","","1"
"2016-11","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.3","","","","1"
"2016-12","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.8","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.8","","","","1"
"2017-02","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.0","","","","1"
"2017-03","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.1","","","","1"
"2017-04","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.5","","","","1"
"2017-05","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.4","","","","1"
"2017-06","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.1","","","","1"
"2017-07","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.5","","","","1"
"2017-08","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.6","","","","1"
"2017-09","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.3","","","","1"
"2017-10","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.4","","","","1"
"2017-11","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.3","","","","1"
"2017-12","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.9","","","","1"
"2018-01","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.5","","","","1"
"2018-02","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.5","","","","1"
"2018-03","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.7","","","","1"
"2018-04","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.9","","","","1"
"2018-05","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.6","","","","1"
"2018-06","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.4","","","","1"
"2018-07","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.6","","","","1"
"2018-08","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.2","","","","1"
"2018-09","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.3","","","","1"
"2018-10","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.1","","","","1"
"2018-11","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.2","","","","1"
"2018-12","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.7","","","","1"
"2019-01","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.6","","","","1"
"2019-02","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.7","","","","1"
"2019-03","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.9","","","","1"
"2019-04","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.5","","","","1"
"2019-05","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.1","","","","1"
"2019-06","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.6","","","","1"
"2019-07","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.9","","","","1"
"2019-08","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.9","","","","1"
"2019-09","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.8","","","","1"
"2019-10","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.5","","","","1"
"2019-11","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.9","","","","1"
"2019-12","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.5","","","","1"
"2020-01","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.3","","","","1"
"2020-02","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.6","","","","1"
"2020-03","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","61.7","","","","1"
"2020-04","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","55.1","","","","1"
"2020-05","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","57.8","","","","1"
"2020-06","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","61.8","","","","1"
"2020-07","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.0","","","","1"
"2020-08","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.6","","","","1"
"2020-09","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.9","","","","1"
"2020-10","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.9","","","","1"
"2020-11","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.6","","","","1"
"2020-12","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.0","","","","1"
"2021-01","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","61.5","","","","1"
"2021-02","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","62.5","","","","1"
"2021-03","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.2","","","","1"
"2021-04","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.0","","","","1"
"2021-05","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.3","","","","1"
"2021-06","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.5","","","","1"
"2021-07","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.0","","","","1"
"2021-08","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.9","","","","1"
"2021-09","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.4","","","","1"
"2021-10","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.5","","","","1"
"2021-11","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.5","","","","1"
"2021-12","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.2","","","","1"
"2022-01","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","63.3","","","","1"
"2022-02","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.5","","","","1"
"2022-03","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","64.7","","","","1"
"2022-04","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.1","","","","1"
"2022-05","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.6","","","","1"
"2022-06","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.9","","","","1"
"2022-07","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.3","","","","1"
"2022-08","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","67.1","","","","1"
"2022-09","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.0","","","","1"
"2022-10","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","66.1","","","","1"
"2022-11","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.8","","","","1"
"2022-12","Canada","2016A000011124","Employment rate","Total, all education levels","Males","15 years and over","Percentage","242","units","0","v2628820","1.10.1.2.1","65.4","","","","1"
"2015-01","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.0","","","","1"
"2015-02","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.2","","","","1"
"2015-03","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.4","","","","1"
"2015-04","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.4","","","","1"
"2015-05","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.2","","","","1"
"2015-06","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.4","","","","1"
"2015-07","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.6","","","","1"
"2015-08","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.5","","","","1"
"2015-09","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.5","","","","1"
"2015-10","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.7","","","","1"
"2015-11","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.6","","","","1"
"2015-12","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.6","","","","1"
"2016-01","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","56.9","","","","1"
"2016-02","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.0","","","","1"
"2016-03","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.2","","","","1"
"2016-04","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.3","","","","1"
"2016-05","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.1","","","","1"
"2016-06","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.6","","","","1"
"2016-07","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.5","","","","1"
"2016-08","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.3","","","","1"
"2016-09","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.4","","","","1"
"2016-10","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.7","","","","1"
"2016-11","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.5","","","","1"
"2016-12","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.6","","","","1"
"2017-01","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.3","","","","1"
"2017-02","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.3","","","","1"
"2017-03","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.4","","","","1"
"2017-04","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.4","","","","1"
"2017-05","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.4","","","","1"
"2017-06","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","59.0","","","","1"
"2017-07","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.2","","","","1"
"2017-08","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.8","","","","1"
"2017-09","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.8","","","","1"
"2017-10","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.9","","","","1"
"2017-11","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.0","","","","1"
"2017-12","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.2","","","","1"
"2018-01","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.3","","","","1"
"2018-02","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.4","","","","1"
"2018-03","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.5","","","","1"
"2018-04","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.7","","","","1"
"2018-05","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.3","","","","1"
"2018-06","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.8","","","","1"
"2018-07","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.3","","","","1"
"2018-08","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.0","","","","1"
"2018-09","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.0","","","","1"
"2018-10","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.3","","","","1"
"2018-11","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.2","","","","1"
"2018-12","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.4","","","","1"
"2019-01","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.8","","","","1"
"2019-02","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.1","","","","1"
"2019-03","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.8","","","","1"
"2019-04","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.3","","","","1"
"2019-05","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","59.1","","","","1"
"2019-06","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","59.5","","","","1"
"2019-07","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.3","","","","1"
"2019-08","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.3","","","","1"
"2019-09","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.5","","","","1"
"2019-10","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.6","","","","1"
"2019-11","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.4","","","","1"
"2019-12","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.6","","","","1"
"2020-01","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.8","","","","1"
"2020-02","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.8","","","","1"
"2020-03","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","53.2","","","","1"
"2020-04","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","47.7","","","","1"
"2020-05","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","49.0","","","","1"
"2020-06","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","52.8","","","","1"
"2020-07","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","53.5","","","","1"
"2020-08","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","54.1","","","","1"
"2020-09","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","55.6","","","","1"
"2020-10","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","56.0","","","","1"
"2020-11","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","56.1","","","","1"
"2020-12","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","55.7","","","","1"
"2021-01","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","54.0","","","","1"
"2021-02","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","55.1","","","","1"
"2021-03","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","55.9","","","","1"
"2021-04","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","55.5","","","","1"
"2021-05","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","55.9","","","","1"
"2021-06","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.5","","","","1"
"2021-07","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","56.8","","","","1"
"2021-08","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","56.8","","","","1"
"2021-09","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.5","","","","1"
"2021-10","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","57.7","","","","1"
"2021-11","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.1","","","","1"
"2021-12","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.1","","","","1"
"2022-01","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","56.6","","","","1"
"2022-02","Canada","2016A000011124","Employment rate","Total, all education levels","Females","15 years and over","Percentage","242","units","0","v2629630","1.10.1.3.1","58.1","","","","1"
